employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,Salary
7784,Sales & Marketing,region_4,Bachelors,m,other,1,48,4,9,0,0,46,36755.45
33540,Procurement,region_2,Masters & above,m,sourcing,1,56,3,2,1,0,65,43520.07
14669,Technology,region_26,Bachelors,m,referred,1,27,,1,0,0,79,99498.29
53267,R&D,region_26,Bachelors,m,other,1,31,4,6,0,0,84,30319.73
51294,Procurement,region_22,Masters & above,m,sourcing,2,33,3,3,0,0,72,77256.28
4208,Technology,region_7,Masters & above,m,referred,1,36,4,4,1,0,80,58702.43
64266,Procurement,region_11,Masters & above,f,other,1,38,5,4,1,0,70,50325.22
57995,Procurement,region_5,Bachelors,m,other,1,36,2,4,0,0,64,43766.86
76317,Sales & Marketing,region_2,Bachelors,f,sourcing,1,50,4,21,1,0,49,54398.45
32169,Sales & Marketing,region_14,Bachelors,m,sourcing,1,40,1,3,0,0,47,85650.64
22403,Finance,region_28,Below Secondary,f,other,1,26,1,2,1,0,54,58207.11
18775,Operations,region_20,Bachelors,m,sourcing,1,27,3,3,0,0,58,38116.25
7007,Sales & Marketing,region_27,Masters & above,m,other,1,54,5,21,0,0,53,99543.6
58836,Finance,region_26,Bachelors,f,other,1,29,4,7,0,0,67,99106.23
67403,Procurement,region_2,Bachelors,m,sourcing,3,31,4,4,0,0,67,85999.7
34371,Technology,region_2,Masters & above,m,other,2,45,5,15,0,0,75,47308.93
17603,Analytics,region_26,Bachelors,m,sourcing,1,29,,1,0,0,84,54887.84
72636,Procurement,region_22,Masters & above,m,other,1,39,3,5,0,0,70,88671.06
44193,Sales & Marketing,region_22,Bachelors,m,other,1,20,,1,0,0,49,42321.18
41162,Sales & Marketing,region_22,Bachelors,m,other,1,28,5,2,0,0,51,44842.57
42939,Sales & Marketing,region_30,Bachelors,m,other,1,42,3,4,0,0,51,82121.42
37227,Operations,region_7,Bachelors,m,other,1,33,4,3,0,0,58,41860.91
34986,Sales & Marketing,region_15,Bachelors,m,sourcing,1,33,3,4,0,0,52,37408.78
10473,Finance,region_2,Bachelors,m,sourcing,1,25,5,2,0,0,57,42312.7
42833,Operations,region_31,Bachelors,m,other,1,29,3,2,0,0,57,50347.42
39224,Technology,region_27,Bachelors,m,other,1,28,5,2,0,1,95,45309.49
34148,Procurement,region_13,Masters & above,m,other,1,33,4,3,1,0,70,71110.85
65558,HR,region_15,Bachelors,m,sourcing,1,32,3,6,0,0,52,60917.99
63986,Operations,region_20,Masters & above,f,other,1,32,3,5,0,0,57,35760.87
31641,Analytics,region_2,Bachelors,m,other,1,37,3,4,1,0,81,59061.95
45087,Sales & Marketing,region_31,Bachelors,m,other,1,35,5,8,0,0,50,58198.57
63354,Technology,region_2,,f,other,1,56,3,12,0,0,79,91572.14
41610,Procurement,region_1,Bachelors,m,other,3,28,3,2,0,0,70,61689.48
10376,Analytics,region_31,Bachelors,m,other,1,39,3,10,0,0,86,91247.26
11414,Operations,region_27,Masters & above,m,other,1,40,4,11,0,0,59,82999.8
32884,Sales & Marketing,region_2,Masters & above,m,other,2,36,4,9,1,0,47,97903.69
71007,Technology,region_26,Bachelors,m,other,1,36,3,11,0,0,82,77391.51
43891,Analytics,region_26,Bachelors,m,other,1,30,2,5,0,0,88,85072.58
26769,Legal,region_13,Bachelors,m,sourcing,1,43,3,9,0,0,59,51492.85
23022,Operations,region_4,Bachelors,f,sourcing,1,39,2,11,0,0,70,80684.88
56684,Operations,region_7,Masters & above,f,other,3,32,4,6,0,0,62,63075.13
24951,Operations,region_15,Bachelors,m,other,1,43,4,11,1,0,58,78877.03
8810,Operations,region_2,Bachelors,f,sourcing,1,34,4,6,1,0,60,87612.6
77266,Analytics,region_15,Bachelors,m,sourcing,1,29,,1,1,0,89,82927.33
33334,Sales & Marketing,region_22,Bachelors,m,other,1,47,4,9,0,0,52,53792.7
29911,Analytics,region_4,Masters & above,m,other,1,38,1,9,1,1,85,86181.69
42142,Operations,region_30,Bachelors,f,sourcing,1,30,3,6,0,0,58,43411.96
29467,Sales & Marketing,region_27,Bachelors,f,other,1,29,3,3,0,0,47,77861.45
11784,Procurement,region_16,Bachelors,m,other,1,36,3,9,0,0,66,83091.05
29776,Operations,region_22,Masters & above,m,other,1,40,5,7,0,0,56,61522.74
10563,Legal,region_11,Bachelors,m,sourcing,1,33,4,3,0,0,60,37298.27
6736,Operations,region_22,Bachelors,f,sourcing,1,35,2,5,0,0,54,57694.09
441,Sales & Marketing,region_2,Bachelors,m,sourcing,1,23,5,2,1,0,54,63690.52
14980,Finance,region_22,Bachelors,m,other,3,26,5,2,1,0,60,76852.37
13549,Sales & Marketing,region_24,Bachelors,m,sourcing,1,38,3,8,0,0,48,41710.87
1348,Analytics,region_22,Masters & above,m,sourcing,1,38,3,10,0,0,90,33781.2
14948,Technology,region_15,Bachelors,m,sourcing,1,29,1,6,0,0,82,44043.75
12723,Sales & Marketing,region_27,,m,sourcing,1,23,,1,0,0,50,33557.38
22827,Sales & Marketing,region_7,Bachelors,f,sourcing,1,41,3,4,0,0,51,95506.6
30527,Procurement,region_24,Bachelors,m,other,1,29,1,1,0,0,72,43135.28
38928,Sales & Marketing,region_5,Bachelors,m,sourcing,2,29,1,2,0,0,50,49313.03
17420,Sales & Marketing,region_9,Masters & above,m,other,1,31,3,9,0,0,51,69626.13
72878,Procurement,region_17,Masters & above,f,other,1,56,3,4,0,0,70,31212.04
43657,Sales & Marketing,region_26,,m,other,1,24,4,3,0,0,50,98984.1
38588,Procurement,region_22,Masters & above,m,other,1,50,3,15,0,0,67,71276.69
55236,Legal,region_2,Masters & above,m,sourcing,1,36,5,4,1,0,57,53759.67
339,Sales & Marketing,region_13,Bachelors,m,other,1,36,5,10,1,0,46,88255.12
30270,Operations,region_2,Bachelors,f,sourcing,1,42,5,14,1,0,64,36012.73
52076,Sales & Marketing,region_15,,m,sourcing,1,45,1,14,0,0,55,58217.36
36458,Sales & Marketing,region_4,Bachelors,m,other,1,30,3,2,1,0,46,86030.87
27999,Analytics,region_6,Bachelors,m,sourcing,1,28,5,2,1,0,86,77723.57
57114,Operations,region_22,Masters & above,f,sourcing,1,46,3,16,0,0,62,71211.96
25603,Technology,region_16,Masters & above,f,other,1,55,4,14,0,0,75,58135.19
71930,HR,region_28,Masters & above,m,sourcing,1,35,5,10,1,0,50,99438.19
23945,Sales & Marketing,region_2,Bachelors,f,other,1,58,3,2,1,1,48,96971.59
22469,Analytics,region_28,Masters & above,m,sourcing,1,35,5,7,0,0,85,81636.37
34891,Operations,region_29,Bachelors,m,other,1,30,1,7,0,0,58,51725.06
17506,Technology,region_7,Bachelors,m,sourcing,2,27,5,4,1,0,82,57202.82
32124,Analytics,region_32,Bachelors,f,sourcing,1,29,1,4,0,0,87,91069.51
48160,Analytics,region_31,Bachelors,m,other,1,34,1,3,0,0,87,63093.96
30792,Sales & Marketing,region_4,Masters & above,m,other,1,40,3,2,1,0,49,35813.49
76840,Sales & Marketing,region_26,Masters & above,m,sourcing,1,33,5,4,1,0,47,95784.51
27844,Finance,region_2,Masters & above,f,other,3,40,3,4,0,0,56,69688.97
32595,Sales & Marketing,region_15,Bachelors,m,other,1,34,1,6,0,0,49,60064.63
68808,Sales & Marketing,region_2,Bachelors,f,sourcing,1,25,,1,0,0,47,61655.32
66391,Sales & Marketing,region_7,Bachelors,m,sourcing,1,28,4,6,1,0,47,39729.71
18212,Sales & Marketing,region_33,Bachelors,m,sourcing,4,29,3,8,0,1,51,76190.62
51051,Sales & Marketing,region_14,Bachelors,m,sourcing,1,41,4,4,0,0,60,72840.13
60375,Finance,region_2,Masters & above,m,sourcing,1,43,5,15,0,0,74,99449.3
8495,Sales & Marketing,region_13,Masters & above,m,other,1,36,1,5,0,0,54,85498.26
61193,Legal,region_22,Below Secondary,m,other,1,26,,1,1,0,63,31731.37
18612,Sales & Marketing,region_22,,m,other,1,26,,1,0,0,48,30960.98
50665,Procurement,region_16,Bachelors,f,sourcing,1,38,4,6,0,0,72,87276.78
50512,Technology,region_7,Masters & above,f,other,1,37,4,8,0,0,82,93488.34
6621,Operations,region_33,Bachelors,m,sourcing,1,35,4,8,0,0,59,38899.98
10992,HR,region_22,Bachelors,f,referred,1,29,5,6,1,0,45,77213.19
10742,Sales & Marketing,region_19,Bachelors,m,sourcing,1,42,3,3,0,0,57,53809.91
33326,Technology,region_31,Masters & above,m,other,1,35,2,10,0,0,81,33431.96
28711,Finance,region_15,Bachelors,m,other,1,30,5,7,1,0,54,42966.65
16466,Operations,region_15,Bachelors,m,sourcing,1,33,5,6,0,0,63,48425.55
71692,Sales & Marketing,region_14,Bachelors,m,sourcing,1,29,4,3,0,0,43,60020.53
60158,Operations,region_16,Below Secondary,f,other,1,22,,1,1,0,62,49782.21
5296,Sales & Marketing,region_28,Bachelors,m,sourcing,1,27,1,3,0,0,47,67756.14
1415,Technology,region_2,Bachelors,m,other,1,24,,1,0,0,76,37540.53
376,R&D,region_16,Bachelors,m,other,1,36,3,7,1,1,86,97055.02
11139,Procurement,region_2,Bachelors,f,other,1,34,5,8,1,0,68,69007.34
21667,Technology,region_33,Masters & above,m,sourcing,1,40,1,4,0,0,80,59875.52
52771,Sales & Marketing,region_25,Bachelors,f,other,1,27,4,3,0,0,46,38043.99
30283,Analytics,region_5,Bachelors,m,other,1,31,5,4,0,0,88,72016.14
33431,Sales & Marketing,region_25,Masters & above,m,sourcing,1,34,3,3,0,0,49,97927.93
10860,R&D,region_7,Bachelors,m,other,1,32,3,2,1,0,85,33932.78
76614,Technology,region_30,Bachelors,f,sourcing,1,29,,1,0,0,83,42789.56
52246,Sales & Marketing,region_2,Bachelors,f,other,1,28,2,5,1,1,45,48150.26
16337,Procurement,region_10,Masters & above,f,other,1,44,3,16,0,0,68,68135.94
21160,Technology,region_26,Bachelors,m,sourcing,1,26,5,4,1,0,94,35065.77
30888,Operations,region_2,Bachelors,f,other,1,27,1,2,0,0,64,80854.95
41543,Operations,region_31,Bachelors,f,other,1,38,3,3,0,0,60,85151.92
68619,Technology,region_20,Bachelors,m,sourcing,1,30,4,4,0,0,80,67082.15
46124,Sales & Marketing,region_3,Bachelors,m,sourcing,1,29,,1,1,0,54,96708.11
9454,Procurement,region_5,Bachelors,m,sourcing,2,40,3,2,1,0,67,92384.34
48316,Sales & Marketing,region_2,Masters & above,m,other,1,35,5,11,1,0,51,53943.26
61103,Technology,region_2,Masters & above,f,other,1,42,4,17,0,0,78,30103.01
46772,R&D,region_22,Masters & above,m,other,1,39,4,9,0,0,84,84547.53
62688,Sales & Marketing,region_32,Bachelors,f,other,1,31,4,4,0,0,45,33217.81
53821,Technology,region_2,Bachelors,f,sourcing,3,29,,1,1,0,80,81814.13
67083,Sales & Marketing,region_11,Bachelors,m,sourcing,1,31,4,4,0,0,52,37085.24
10508,Operations,region_4,Bachelors,m,sourcing,2,31,5,3,1,0,64,85123.71
42182,Analytics,region_29,Bachelors,f,other,1,31,4,3,1,0,81,55793.36
51295,Operations,region_22,Masters & above,f,other,2,41,5,8,0,0,71,80530.65
26017,Procurement,region_7,Masters & above,f,other,1,35,2,3,0,0,70,99676.26
38656,Operations,region_15,Bachelors,m,sourcing,1,33,1,2,0,0,62,55404.95
1210,Sales & Marketing,region_16,Masters & above,f,other,2,35,3,5,0,0,46,65224.86
52205,Technology,region_33,Masters & above,m,other,1,41,2,9,0,0,77,77933.52
18776,Operations,region_16,Masters & above,m,sourcing,1,38,5,9,1,0,58,87044.5
39588,Operations,region_32,Bachelors,m,other,1,31,4,5,0,0,55,83612.87
2066,Technology,region_2,Bachelors,m,sourcing,1,29,3,6,0,0,81,49799.64
7952,HR,region_2,Masters & above,m,other,1,45,4,7,0,0,52,33650.92
28286,Operations,region_11,Bachelors,m,sourcing,1,36,1,9,0,0,54,34903.98
15837,Sales & Marketing,region_22,Bachelors,m,other,2,29,5,2,0,0,45,87802.71
41908,Sales & Marketing,region_21,Masters & above,m,sourcing,1,44,4,4,1,0,50,96226.49
28766,Sales & Marketing,region_30,Bachelors,m,sourcing,1,32,1,3,0,0,46,31118.99
35922,Operations,region_2,Bachelors,f,other,1,41,3,5,0,0,60,34177.86
44582,Operations,region_7,Bachelors,f,other,2,29,,1,0,0,61,99500.1
42485,Technology,region_13,Bachelors,f,other,1,30,5,4,1,0,81,48307.63
71289,Analytics,region_15,Bachelors,m,other,1,29,,1,0,0,83,51604.61
47556,Sales & Marketing,region_12,Bachelors,m,other,1,27,5,3,1,0,52,86443.13
27264,Procurement,region_2,Bachelors,m,other,1,24,,1,1,0,66,95297.86
50266,Analytics,region_30,Bachelors,m,sourcing,1,30,5,5,1,0,86,97712.77
77122,Operations,region_28,Masters & above,m,other,1,34,5,5,0,0,63,87511.79
45635,Sales & Marketing,region_7,Bachelors,f,other,2,32,3,2,0,0,44,60377.27
57502,Procurement,region_11,Bachelors,f,other,1,31,4,3,0,0,74,86829.09
26262,Sales & Marketing,region_14,Bachelors,m,other,1,35,3,7,0,0,56,59026.57
74374,Operations,region_17,Bachelors,m,sourcing,1,31,3,10,0,0,59,35069.7
34661,Analytics,region_22,Bachelors,m,other,1,30,2,5,1,0,84,66357.24
38450,Procurement,region_2,Masters & above,f,sourcing,1,54,5,11,1,0,71,77475.34
31134,Sales & Marketing,region_13,Bachelors,m,other,1,33,4,8,1,0,54,50659.91
27968,Operations,region_2,Masters & above,m,sourcing,2,36,4,2,0,0,57,82042.87
36271,Technology,region_6,Bachelors,f,other,1,34,2,6,0,0,76,53496.16
3316,Legal,region_2,Bachelors,m,sourcing,1,60,3,12,0,0,58,95244.98
35219,Sales & Marketing,region_26,Bachelors,m,other,1,37,3,5,0,0,51,36239.77
52701,Operations,region_10,Masters & above,f,sourcing,2,34,3,7,0,0,60,79591.62
8654,Operations,region_29,Bachelors,m,sourcing,1,28,4,2,0,0,60,86132.55
7551,Technology,region_13,Bachelors,m,other,2,37,2,4,0,0,83,39162.42
18778,Operations,region_2,Bachelors,f,sourcing,1,52,5,11,0,0,63,51615.52
74667,Sales & Marketing,region_2,,f,sourcing,1,36,3,7,0,0,49,97279.06
57527,Analytics,region_34,Bachelors,m,sourcing,2,27,4,2,0,0,86,74079.69
1726,Sales & Marketing,region_20,Bachelors,m,sourcing,1,33,3,2,0,0,48,65356.05
60191,Operations,region_22,Masters & above,m,other,1,46,5,15,0,0,60,44878.4
30623,Sales & Marketing,region_16,Bachelors,m,other,1,32,2,4,1,0,53,42155.63
67366,Procurement,region_2,Masters & above,f,sourcing,3,42,3,4,1,0,68,65756.41
38917,Sales & Marketing,region_1,,m,other,1,28,4,5,0,0,49,77188.2
15689,R&D,region_22,Masters & above,m,sourcing,1,31,5,5,1,0,86,31080.12
18286,Procurement,region_2,Bachelors,m,sourcing,1,43,3,5,1,0,66,71374.03
63660,Procurement,region_31,Bachelors,f,sourcing,1,35,3,8,1,0,70,70215.19
32232,Sales & Marketing,region_2,Bachelors,f,other,1,54,4,12,0,0,49,58991.69
56976,Sales & Marketing,region_15,Bachelors,m,sourcing,1,40,3,5,0,0,47,99443.83
64644,Operations,region_1,Masters & above,f,other,1,32,5,7,1,0,61,62168.91
39204,Analytics,region_24,Bachelors,m,other,1,32,4,8,1,0,83,35110.44
47141,Sales & Marketing,region_13,Bachelors,m,sourcing,1,41,5,12,0,0,52,95628.97
26883,Analytics,region_27,Bachelors,m,sourcing,3,29,5,5,0,0,87,71823.21
9890,Finance,region_2,Bachelors,m,other,3,25,,1,0,0,60,69526.04
50095,Sales & Marketing,region_31,Bachelors,m,other,1,28,3,5,0,0,49,99992.66
16145,Sales & Marketing,region_7,Bachelors,m,other,1,36,3,10,0,0,51,37727.46
24190,Technology,region_2,Bachelors,m,other,1,55,3,15,0,0,78,65888.02
17777,Sales & Marketing,region_4,Masters & above,m,other,1,39,3,6,0,0,53,44595.86
3339,Technology,region_2,Bachelors,m,sourcing,1,59,3,18,0,0,78,72855.45
11436,Analytics,region_21,Bachelors,m,sourcing,1,27,3,2,0,0,82,67733.05
40457,Sales & Marketing,region_2,Bachelors,m,sourcing,1,34,4,8,1,0,55,52965.48
4730,Technology,region_26,Bachelors,f,other,1,29,4,2,1,0,85,67579.75
10380,Legal,region_22,Bachelors,m,other,1,32,1,4,0,0,57,54562.84
6891,Analytics,region_22,Masters & above,m,other,1,31,4,4,0,0,82,78171.28
40575,Procurement,region_5,Bachelors,f,sourcing,1,32,3,9,0,0,70,36403.56
60937,Technology,region_2,Masters & above,m,sourcing,1,40,3,11,0,0,82,67894.98
50037,Analytics,region_2,,m,other,1,28,1,3,0,0,82,44371.46
3066,Sales & Marketing,region_5,Masters & above,m,sourcing,1,37,4,8,0,0,49,46600.9
18712,Operations,region_31,Bachelors,f,sourcing,1,27,1,2,0,0,56,86528.02
68494,Operations,region_4,Bachelors,m,other,1,29,3,3,0,0,57,85794.28
74119,Sales & Marketing,region_25,Bachelors,m,other,1,32,5,9,1,0,48,35386.46
76254,Procurement,region_22,Masters & above,m,sourcing,4,39,3,16,0,0,73,72938.64
49402,Sales & Marketing,region_15,Bachelors,m,other,1,35,4,7,0,0,50,74605.34
8141,Technology,region_2,Bachelors,m,other,1,34,2,6,0,0,77,60751.2
3076,Operations,region_26,Bachelors,f,other,1,34,4,7,1,0,58,45890.45
14390,Technology,region_23,Masters & above,f,sourcing,1,35,3,8,0,0,78,33149.28
66964,Procurement,region_5,Bachelors,f,sourcing,2,32,3,2,0,0,72,80308.57
67091,Technology,region_26,Bachelors,f,sourcing,1,37,1,7,0,0,84,30348.23
13164,Technology,region_5,Masters & above,m,sourcing,1,34,3,7,1,0,82,94407.22
21190,Sales & Marketing,region_31,Bachelors,m,other,3,30,1,3,0,0,51,69556.84
21432,Operations,region_19,Bachelors,f,other,2,40,5,10,0,0,62,31202.69
2096,Sales & Marketing,region_22,Bachelors,f,sourcing,3,29,4,5,0,0,52,53634.96
53808,Sales & Marketing,region_13,Masters & above,m,sourcing,1,56,5,22,0,0,46,52244.36
9751,Sales & Marketing,region_21,Bachelors,m,other,2,26,,1,1,0,50,46634.19
59105,Operations,region_31,Bachelors,m,sourcing,1,33,5,8,1,0,57,66545.17
76796,Procurement,region_2,Bachelors,f,sourcing,1,30,5,3,1,0,70,72698.61
49192,Technology,region_22,Bachelors,f,referred,1,27,3,2,0,0,77,80345.1
45888,Operations,region_22,Bachelors,m,other,1,33,3,7,0,0,56,93115.8
12492,Operations,region_32,Bachelors,m,other,1,28,,1,0,0,60,75524.47
72963,Operations,region_22,Bachelors,f,other,2,30,3,6,0,0,57,40502.71
53303,Operations,region_2,,f,sourcing,1,58,4,5,1,0,64,94416.89
53081,HR,region_2,Bachelors,f,other,1,36,3,3,0,0,46,51454.05
23930,Sales & Marketing,region_28,Bachelors,m,sourcing,1,37,1,9,0,0,51,33647.63
51938,Operations,region_31,Bachelors,m,other,1,27,1,4,0,0,61,30945.52
29280,Sales & Marketing,region_13,Bachelors,m,sourcing,1,49,1,19,0,0,52,92900.03
7689,Sales & Marketing,region_22,Bachelors,m,sourcing,1,30,5,4,0,0,48,63480.3
16924,Operations,region_13,Masters & above,f,other,2,34,5,5,0,1,75,42826.27
40162,Analytics,region_15,Bachelors,m,sourcing,1,23,,1,0,0,85,62081.59
8648,Sales & Marketing,region_20,Masters & above,m,other,1,42,5,5,0,0,47,61567.12
57036,Sales & Marketing,region_22,Bachelors,m,other,1,26,2,3,1,0,44,98046.03
69859,Sales & Marketing,region_2,Bachelors,f,other,1,37,1,3,1,0,46,78170.06
31492,Analytics,region_25,Bachelors,m,sourcing,1,27,3,2,1,0,85,81542.17
3964,Sales & Marketing,region_16,Bachelors,m,other,1,36,2,7,1,0,49,82469.53
20962,Analytics,region_10,Masters & above,m,other,2,35,3,2,1,0,85,47224.63
16434,Operations,region_22,Bachelors,f,sourcing,1,34,5,7,0,0,61,58068.19
28860,Technology,region_2,Masters & above,m,sourcing,1,34,3,8,0,0,81,76205.68
28665,Sales & Marketing,region_13,Masters & above,m,sourcing,1,51,1,22,0,0,54,55590.52
1561,HR,region_16,Bachelors,m,sourcing,1,31,4,6,0,0,54,93166.6
72856,Operations,region_8,Bachelors,f,other,1,44,3,3,0,0,58,73781.69
28596,Sales & Marketing,region_22,Bachelors,m,sourcing,2,26,2,4,0,0,52,64909.58
52840,Operations,region_34,Bachelors,m,sourcing,1,28,3,2,0,0,59,30792.15
73807,Procurement,region_2,Masters & above,f,other,1,59,4,11,0,0,70,99979.95
1089,HR,region_26,Below Secondary,m,other,1,23,5,2,0,0,50,90482.61
20345,Analytics,region_21,Bachelors,m,other,2,27,5,5,1,0,83,55610.47
59325,Sales & Marketing,region_7,Bachelors,m,sourcing,1,35,5,8,0,0,49,98064.33
45294,Technology,region_2,Masters & above,m,other,1,58,4,18,1,0,76,93214.79
61412,Sales & Marketing,region_4,Bachelors,m,other,1,35,2,4,0,0,53,34218.57
29033,Analytics,region_31,Bachelors,m,sourcing,1,30,4,4,1,0,91,90954.54
41735,Sales & Marketing,region_1,Masters & above,f,sourcing,2,32,3,4,0,0,45,32713.72
64996,Analytics,region_22,,m,sourcing,1,27,3,3,1,0,84,52030.54
10388,Sales & Marketing,region_10,Bachelors,m,other,1,26,,1,0,0,50,65277.81
20001,Operations,region_2,Masters & above,f,referred,1,54,3,6,1,0,61,38891.87
47942,Sales & Marketing,region_15,Bachelors,m,sourcing,1,40,1,8,0,0,50,81022.8
5232,HR,region_22,Bachelors,f,other,1,29,1,2,1,0,52,81375.34
7097,HR,region_22,Bachelors,m,referred,1,29,3,2,0,0,50,90876.99
61335,Sales & Marketing,region_28,Masters & above,f,other,2,36,5,4,0,0,46,91662.26
61360,R&D,region_22,Bachelors,f,other,1,31,4,3,0,0,87,44343.28
429,Procurement,region_10,Bachelors,f,other,1,28,,1,1,0,65,50427.87
54187,Sales & Marketing,region_14,Bachelors,m,other,1,34,3,8,0,0,53,98103.76
18493,Analytics,region_7,Bachelors,m,other,1,33,5,5,0,0,82,88348.56
23130,Sales & Marketing,region_1,Bachelors,m,sourcing,1,26,4,2,0,0,46,88927.7
16180,Sales & Marketing,region_8,Bachelors,m,sourcing,1,33,1,6,0,0,46,49198.17
5133,R&D,region_22,Bachelors,m,referred,2,27,5,3,1,0,77,77318.77
54456,Finance,region_22,Bachelors,m,other,1,26,3,3,1,0,59,46426.93
62197,Sales & Marketing,region_23,Bachelors,m,sourcing,1,28,5,3,0,0,51,47085.46
50861,Operations,region_22,Masters & above,m,referred,1,34,4,10,0,0,63,79808.66
40356,Operations,region_31,Bachelors,m,other,1,42,4,11,1,0,58,41208.83
68967,Analytics,region_4,Masters & above,m,other,1,49,5,13,1,0,85,32612.42
49181,Finance,region_27,Bachelors,m,other,1,37,4,9,0,0,59,32624.34
19572,Operations,region_22,Masters & above,m,sourcing,1,42,5,10,1,0,62,76570.07
58731,Procurement,region_30,Masters & above,f,other,1,38,2,7,0,0,68,94356.54
32167,Procurement,region_17,Bachelors,f,other,1,28,3,3,0,0,71,59290.82
3435,Sales & Marketing,region_2,Masters & above,m,sourcing,1,33,5,6,0,0,49,55695.54
7389,Finance,region_2,Masters & above,m,other,3,42,3,12,0,0,58,42296.33
44860,Operations,region_7,Masters & above,m,sourcing,1,34,4,3,1,0,57,75724.33
72065,Operations,region_14,Below Secondary,m,other,1,22,3,2,0,0,57,93689.37
49353,Legal,region_32,Bachelors,m,sourcing,1,29,1,4,1,0,60,88136.37
42688,R&D,region_7,Masters & above,m,other,1,38,3,3,1,0,83,95157.61
4019,Procurement,region_15,Masters & above,m,sourcing,1,40,5,11,0,0,74,80918.97
64023,Finance,region_2,Masters & above,m,sourcing,1,38,5,8,0,0,58,55637.44
